ASIN,MARKETPLACE,BRAND_NAME,ORGANIC_UNITS_SOLD,SALE_PRICE_EUR
B07WDCV13B,ES,Tritart,0.13114754098360656,9.123442622950819
B01NATTRD3,US,H&S,1.380952380952381,9.12401985802381
B07CPD18VZ,UK,H&S,9.952941176470588,9.13098176762353
B0829B5PR6,IT,Tritart,0.47297297297297297,9.137297297297296
B07XYY42F4,DE,Tritart,4.615384615384615,9.143846153846154
B01CGDQMDM,US,Espring,0.9431818181818182,9.146192691738635
B08N18NFPW,US,Espring,0.65625,9.149543616265625
B01HZDQ5Q2,DE,Espring,0.5370370370370371,9.156666666666668
B07P4362J2,UK,Tritart,0.9491525423728814,9.17712693440678
B07V3FWL34,DE,Espring,0.6533333333333333,9.19
B06Y51KHKW,DE,H&S,1.6470588235294117,9.195882352941176
B01648O8CM,PL,H&S,1.1333333333333333,9.197400230800001
B07CG63DK7,FR,H&S,0.3968253968253968,9.204285714285714
B01N5EAVIA,FR,Tritart,0.5777777777777777,9.216666666666667
B0144EOR7E,ES,Espring,0.8888888888888888,9.22
B07XMCL1C2,PL,Tritart,0.0,9.226361032
B07V6LGKXG,DE,Espring,0.7068965517241379,9.231379310344828
B08Q3MTGFH,DE,Tritart,7.552941176470588,9.237058823529411
B073D5CMT8,FR,Tritart,0.0,9.24
B07DZ9L7KS,US,H&S,0.0,9.240610537666667
B01LIQ82OA,FR,Tritart,2.453488372093023,9.245813953488373
B07DW4QJX7,IT,H&S,0.36666666666666664,9.256666666666666
B07CKHXWR9,UK,H&S,3.9523809523809526,9.258796908333332
B06Y4ND4LX,UK,H&S,13.294117647058824,9.259299455152942
B01G6UPTUI,US,Espring,0.5576923076923077,9.265223713653846
B083KBDRSW,ES,Tritart,1.0476190476190477,9.275714285714285
B07DPRTTQ9,IT,H&S,1.0,9.29
B07JHNHW2K,FR,H&S,1.5076923076923077,9.290000000000001
B07P4362J2,DE,Tritart,0.8125,9.315000000000001
B07TDLK5W3,IT,H&S,0.2542372881355932,9.32050847457627
B07JHNHW2K,IT,H&S,0.2391304347826087,9.34
B071KX221S,DE,H&S,0.8354430379746836,9.350759493670887
B07CPD18VZ,IT,H&S,0.08888888888888889,9.356666666666667
B07D26LYLH,US,H&S,0.40540540540540543,9.374862299432431
B07FYK6FZ3,ES,Espring,0.17647058823529413,9.378235294117648
B07KV8ZB91,US,H&S,0.31666666666666665,9.392298195433334
B074LTCT6C,DE,Tritart,23.290697674418606,9.418372093023256
B072LXQPCH,FR,H&S,0.4888888888888889,9.456666666666667
B0144EOR7E,FR,Espring,0.08,9.48
B08Q42K5PK,DE,Tritart,1.691358024691358,9.483827160493828
B01N7RK458,IT,Espring,0.2033898305084746,9.49
B01NAHVSFS,IT,H&S,0.08333333333333333,9.49
B07DK6L9N7,IT,H&S,1.0,9.49
B01JXX9960,FR,H&S,2.358974358974359,9.49
B06WD53P6D,FR,H&S,0.16666666666666666,9.49
B06Y4JMTWV,IT,H&S,0.09090909090909091,9.49
B07N8BLMZ7,FR,H&S,0.75,9.49
B07DW2WX4N,FR,H&S,0.3392857142857143,9.49
B01NCB0U5K,DE,Espring,2.5428571428571427,9.49
B083KBDRSW,IT,Tritart,1.0963855421686748,9.496024096385543
B014TDD94W,ES,Espring,1.88,9.533999999999999
B07GKV4789,UK,H&S,4.186046511627907,9.534678885360465
B01M8K6DZ2,UK,H&S,2.7241379310344827,9.54390496745977
B0876861N4,US,Espring,0.9629629629629629,9.572679794296295
B072Q35687,ES,H&S,1.0,9.59
B07VNGCG2J,IT,H&S,0.625,9.59
B01NBTJL36,US,H&S,0.6666666666666666,9.5901280276
B07V2NRTWB,FR,Tritart,0.26785714285714285,9.613214285714287
B07T9JV9KP,DE,Espring,0.34285714285714286,9.61857142857143
B073ZMSSND,PL,Tritart,0.1111111111111111,9.623249524444445
B078X394PF,US,H&S,0.25,9.627990358916668
B01K1135UO,US,H&S,0.5454545454545454,9.634808004727272
B07YZCZLW5,DE,Espring,0.43209876543209874,9.63567901234568
B07T234J87,DE,Espring,0.1,9.64
B00TY0BZ56,DE,H&S,2.9125,9.64
B0144EOR7E,DE,Espring,0.7,9.64
B07PNX2XJF,ES,Tritart,0.24324324324324326,9.645675675675676
B07FYK6FZ3,FR,Espring,0.17073170731707318,9.670487804878048
B01MXVFWJM,DE,H&S,2.573170731707317,9.68512195121951
B07V6LGWMZ,DE,Espring,0.7323943661971831,9.708309859154928
B0829B5PR6,FR,Tritart,0.34615384615384615,9.719807692307693
B00C1S9C4Y,UK,H&S,65.0813953488372,9.724955393802325
B01LIQ82OA,PL,Tritart,0.125,9.733482643
B018I2NCBA,FR,Espring,0.6265060240963856,9.74698795180723
B01M2Z0O2H,UK,H&S,1.7738095238095237,9.77564015077381
B00TY0BZ56,UK,H&S,18.08235294117647,9.788152932094118
B071KX221S,US,H&S,0.8536585365853658,9.789588705097561
B071W1B6L3,DE,Espring,1.4567901234567902,9.790000000000001
B07RLYF81N,US,Espring,1.0,9.828712590058823
B00TY0BZ56,US,H&S,3.6941176470588237,9.832711342282353
B01HXX8RVA,UK,Espring,2.546511627906977,9.847193193
B01MUSUMUS,DE,Espring,10.2,9.866923076923078
B08Q3BSVTM,FR,Tritart,0.36666666666666664,9.867333333333333
B071W1B6L3,FR,Espring,0.18867924528301888,9.889811320754717
B01M8GI87J,ES,Espring,0.36666666666666664,9.903333333333334
B071W1B6L3,US,Espring,0.037037037037037035,9.909599747833333
B078X5N2K1,UK,H&S,38.04651162790697,9.921401529139535
B01F7TT4I2,DE,Espring,0.1566265060240964,9.939397590361446
B018ZBRFOY,DE,Espring,0.06976744186046512,9.943488372093023
B06XVJL3NP,US,H&S,0.7466666666666667,9.94602986344
B088RGRS86,US,Espring,0.5733333333333334,9.954337002506666
B07T7N8DP7,US,Espring,0.7558139534883721,9.958441155848838
B09LVD7TV4,ES,Espring,0.08333333333333333,9.9625
B073WBT4V7,DE,Tritart,3.292134831460674,9.96752808988764
B07GN1J9RV,US,H&S,0.0,9.988994874071428
B07GZ9GH8T,IT,H&S,1.0,9.989999999999998
B08PFSNDF7,DE,Espring,0.8,9.99
B01K1135UO,DE,H&S,2.1139240506329116,9.99
B06WD53P6D,DE,H&S,0.0,9.99
B073TRQQQT,ES,H&S,0.5,9.99
B074LTCT6C,FR,Tritart,0.6119402985074627,9.99
B073TRQQQT,FR,H&S,1.0,9.99
B073TRQQQT,IT,H&S,1.0,9.99
B074LTCT6C,ES,Tritart,0.30612244897959184,9.99
B07W51S61C,FR,H&S,0.3142857142857143,9.99
B074LTCT6C,IT,Tritart,0.3076923076923077,9.99
B0857JKTZL,DE,Espring,1.7301587301587302,9.99
B07VNGCG2J,ES,H&S,0.8333333333333334,9.99
B07KV8ZB91,DE,H&S,3.472972972972973,9.996756756756756
B01K4R2FWY,DE,Espring,0.23880597014925373,10.019850746268657
B014TDD94W,IT,Espring,1.0222222222222221,10.042444444444445
B01CGDQMDM,DE,Espring,4.3882352941176475,10.07235294117647
B09LVBHZKQ,ES,Espring,0.6363636363636364,10.08090909090909
B07WDCV13B,IT,Tritart,0.21818181818181817,10.089454545454545
B07YZCZLW5,IT,Espring,0.8571428571428571,10.095
B07T7N8DP7,DE,Espring,2.6547619047619047,10.113809523809525
B08LDJBF86,US,Espring,0.11290322580645161,10.140542076774194
B07GN3J56J,UK,H&S,8.244186046511627,10.149473487069768
B09LVB5HM6,ES,Espring,0.7142857142857143,10.180714285714286
B07WHKPSYX,DE,Tritart,1.1168831168831168,10.208181818181817
B01MFI35BI,DE,Espring,19.070588235294117,10.225294117647058
B08ZC82Q8Q,ES,Espring,0.2,10.227333333333332
B07DGKQ896,DE,Tritart,1.651685393258427,10.237191011235955
B083KBDRSW,DE,Tritart,3.8764044943820224,10.237191011235955
B06XS97SKH,UK,H&S,28.197674418604652,10.266522010755814
B01HOA4J5K,DE,Espring,47.27906976744186,10.276046511627907
B01G6UPTUI,DE,Espring,4.847058823529411,10.28764705882353
B07CKHXWR9,ES,H&S,0.5789473684210527,10.295263157894738
B07V2B47V3,DE,Espring,1.890625,10.3025
B01M8GI87J,IT,Espring,0.6363636363636364,10.308181818181819
B07VVLJ12R,FR,Tritart,0.15384615384615385,10.313846153846155
B01MXVFWJM,UK,H&S,17.211764705882352,10.418160463764705
B07KV8ZB91,UK,H&S,5.732558139534884,10.418712757674419
B08Q42K5PK,ES,Tritart,1.7846153846153847,10.420769230769231
B01MSWD3MC,UK,H&S,8.4375,10.424203643999999
B019IYUZ1W,ES,Espring,1.625,10.426875
B07GKV4789,DE,H&S,1.2083333333333333,10.434444444444445
B00C1S9C4Y,DE,H&S,13.5,10.43767441860465
B07GZ818S1,UK,H&S,47.50574712643678,10.48302319724138
B06XVJL3NP,UK,H&S,29.857142857142858,10.488622110909091
B00K1Q9HIE,ES,H&S,3.0,10.49
B07DLMXHM1,IT,H&S,1.0,10.49
B06Y4ND4LX,ES,H&S,0.23809523809523808,10.49
B06WD53P6D,IT,H&S,0.16666666666666666,10.49
B01K0YPWEY,DE,H&S,2.0941176470588236,10.49
B019Y5U1G4,ES,Espring,0.6,10.49
B07GZ818S1,DE,H&S,3.5416666666666665,10.49
B01JXX9960,IT,H&S,0.5428571428571428,10.49
B07V4G6K18,DE,Espring,1.0,10.49
B06Y6F2W4Z,FR,H&S,0.07317073170731707,10.49
B018OMJGCS,FR,H&S,1.0,10.49
B071YVMZV4,DE,Espring,3.813953488372093,10.501627906976744
B07JWL5DHB,IT,H&S,0.48,10.51
B083KBDRSW,FR,Tritart,0.22,10.51
B08Q47DRVR,IT,Tritart,0.6986301369863014,10.510547945205479
B01NATTRD3,UK,H&S,79.0813953488372,10.538863345813953
B014TDD6OU,DE,Espring,7.954022988505747,10.553218390804597
B072HKHJJS,DE,Tritart,6.382022471910112,10.574269662921349
B08Q3BSVTM,ES,Tritart,0.08695652173913043,10.583478260869565
B088RHVC9K,PL,Espring,0.0,10.59574468
B07QQVMXW5,ES,Tritart,0.13636363636363635,10.596060606060606
B07DGKQ896,ES,Tritart,0.34615384615384615,10.617307692307692
B01M8GI87J,FR,Espring,0.5833333333333334,10.618055555555555
B07XMCL1C2,IT,Tritart,0.24390243902439024,10.648536585365854
B01HFIOUJG,US,Espring,0.22413793103448276,10.686460428344827
B01HFIONTS,DE,Espring,5.647058823529412,10.707647058823529
B07TQSP4Y5,US,Espring,0.17777777777777778,10.715668332311111
B06XRQ33CC,FR,H&S,0.36363636363636365,10.717272727272727
B08WWNH8XF,DE,Tritart,0.12698412698412698,10.751904761904761
B08JCVX1WY,US,Espring,0.15555555555555556,10.771092320755557
B01LW0UMHZ,UK,H&S,2.717948717948718,10.783023048717947
B01NBTJL36,UK,H&S,33.294117647058826,10.797035318717647
B071W1B6L3,IT,Espring,0.8484848484848485,10.818181818181818
B07VWR69VX,DE,Tritart,2.8536585365853657,10.821707317073171
B09LV9YJM9,ES,Espring,0.3333333333333333,10.823333333333332
B01HOA4J5K,UK,Espring,15.051282051282051,10.825212442038461
B085TLR7QG,US,Tritart,1.25,10.8318408297625
B01HFIOUJG,DE,Espring,0.3972602739726027,10.83931506849315
B092D55SKX,ES,Tritart,0.2,10.846666666666666
B01M15S063,ES,Espring,0.0,10.871176470588235
B07VYRT4T5,FR,Tritart,0.6666666666666666,10.872222222222224
B07QC7DM54,DE,Espring,0.8518518518518519,10.87888888888889
B07M6PRNHG,UK,H&S,22.1046511627907,10.903418043720931
B071WJFD25,US,H&S,0.05263157894736842,10.913264760526316
B00MVG3X6Y,UK,H&S,5.635294117647059,10.914332671294117
B071W1B6L3,ES,Espring,0.1,10.9145
B08ZCH8XBV,ES,Espring,1.0,10.923333333333332
B08Q47DRVR,ES,Tritart,0.4025974025974026,10.938571428571429
B07JWL5DHB,FR,H&S,0.30434782608695654,10.955217391304348
B07T7N8DP7,ES,Espring,0.8235294117647058,10.960588235294118
B09LVCNVL1,ES,Espring,1.25,10.968
B071KX221S,UK,H&S,10.19767441860465,10.968489897674418
B08N18NFPW,IT,Espring,0.38636363636363635,10.975000000000001
B08BLS8RZ7,US,Espring,0.42857142857142855,10.97956402357143
B07PZW2DH7,DE,Tritart,2.4069767441860463,10.99
B019Y5U1G4,FR,Espring,0.4339622641509434,10.99
B08Q47DRVR,DE,Tritart,0.5,10.99
B01991A32K,FR,Espring,0.5,10.99
B01HXX8RVA,DE,Espring,2.347826086956522,10.99
B073WBT4V7,ES,Tritart,0.2972972972972973,10.99
B07DW7R9V8,ES,H&S,1.6666666666666667,10.99
B07NVDQCKB,DE,Espring,3.5813953488372094,10.99
B088MGYR8K,DE,Espring,0.5542168674698795,10.99
B0857JT2ZP,DE,Espring,0.3333333333333333,10.99
B088MF482R,DE,Espring,0.3055555555555556,10.99
B07VYSC1NR,DE,Tritart,1.5795454545454546,10.99
B01M8K6DZ2,DE,H&S,0.8461538461538461,10.99
B06Y4ND4LX,IT,H&S,0.35,10.99
B08WWNH8XF,ES,Tritart,1.0,10.99
B0876V6BPH,DE,Espring,0.08333333333333333,10.99
B01M15S063,DE,Espring,0.40350877192982454,10.990000000000002
B01K4R2FWY,IT,Espring,0.11764705882352941,10.99686274509804
B016LHY28G,UK,H&S,8.523255813953488,11.011524045348837
B014TDD6OU,UK,Espring,2.197674418604651,11.013295920581395
B017GLWKXK,US,H&S,0.5,11.016463427777778
B00TY0BZ56,IT,H&S,4.289156626506024,11.020120481927712
B08F5CKKL1,US,Espring,0.0,11.02022059
B07WHKPSYX,ES,Tritart,1.0,11.05
B07RF6S3K3,UK,H&S,42.127906976744185,11.056477552790698
B07XMCL1C2,DE,Tritart,1.595505617977528,11.065280898876406
B01NATTRD3,DE,H&S,7.0,11.065581395348836
B00TY0BZ56,ES,H&S,8.611764705882353,11.07235294117647
B08Q3BSVTM,IT,Tritart,0.0,11.086153846153847
B098XFYB62,US,Espring,0.4482758620689655,11.108182400137931
B07VWR69VX,PL,Tritart,0.11538461538461539,11.113985258846155
B07LB1FXB4,ES,Espring,0.36,11.15
B07NVDQCKB,US,Espring,0.46153846153846156,11.158147322307691
B07QQVMXW5,IT,Tritart,0.4939759036144578,11.170722891566266
B08HM2VGX9,FR,Espring,0.5714285714285714,11.177142857142856
B01G6UPTUI,ES,Espring,1.492537313432836,11.187014925373134
B01HFIOUJG,ES,Espring,0.07692307692307693,11.192564102564102
B01NBTJL36,ES,H&S,1.131578947368421,11.200526315789475
B078PYYXBH,ES,H&S,0.5,11.215
B07RLJBB1N,FR,H&S,0.14285714285714285,11.228095238095237
B07QQVMXW5,FR,Tritart,0.5119047619047619,11.228095238095237
B088RHXFJ4,PL,Espring,0.0,11.23509561
B07TMN2NY5,US,Espring,0.2857142857142857,11.249529031015873
B07WDCV13B,FR,Tritart,0.15789473684210525,11.25421052631579
B00C1S9C4Y,US,H&S,9.01123595505618,11.256099241123595
B073ZQFKV4,DE,H&S,0.36,11.27
B07T7N8DP7,IT,Espring,1.2666666666666666,11.29
B08ZC7T9FZ,ES,Espring,0.0,11.29
B083DHG56N,DE,Tritart,0.32786885245901637,11.301475409836065
B00C1S9C4Y,IT,H&S,4.988095238095238,11.30547619047619
B07TDLK5W3,FR,H&S,0.34375,11.330625
B01K0YPWEY,US,H&S,1.7708333333333333,11.337784792541667
B00FAZ6L4Y,DE,H&S,0.55,11.348333333333333
B01K0YPWEY,UK,H&S,29.802325581395348,11.38812332976744
B01M15S063,IT,Espring,0.546875,11.3965625
B072LXQPCH,IT,H&S,0.07692307692307693,11.405384615384616
B09LVD47W6,ES,Espring,0.2727272727272727,11.41
B01N8XWTUI,FR,H&S,0.17073170731707318,11.429024390243903
B00FHGGUT2,UK,H&S,12.686046511627907,11.442269579069766
B01LMKPSGM,US,H&S,1.027027027027027,11.444412463445946
B06XS97SKH,DE,H&S,0.9827586206896551,11.445172413793102
B071WJFD25,UK,H&S,11.965116279069768,11.457484614186045
B09LVCLKB2,ES,Espring,0.08333333333333333,11.465833333333334
B01LQ4CZ3S,DE,Espring,2.4358974358974357,11.470769230769232
B088MFTGV5,DE,Espring,6.548387096774194,11.473870967741936
B071LJBPNT,US,H&S,0.7222222222222222,11.488561023333334
B07GTF236R,ES,H&S,0.2222222222222222,11.49
B01M8K6DZ2,ES,H&S,0.7073170731707317,11.49
B07DW7R9V8,IT,H&S,1.0,11.49
B07PRRK9B1,DE,Espring,0.30666666666666664,11.49
B08FDXN154,US,Espring,0.625,11.499655679562501
B07WJNGG8J,FR,Tritart,0.09090909090909091,11.499772727272727
B01N6RJ6VB,UK,H&S,13.788235294117648,11.507682277882353
B072BBQ3M5,PL,H&S,0.07894736842105263,11.510584965263158
B083DJDRT1,DE,Tritart,0.9294117647058824,11.512352941176472
B085F37HBC,DE,Espring,2.1621621621621623,11.561621621621622
B074SXX9J9,DE,Tritart,1.3295454545454546,11.567272727272728
B06XXCX7TD,DE,Espring,3.0348837209302326,11.571395348837209
B08Q3PLB3F,DE,Tritart,1.5,11.574615384615385
B00FAZ6L4Y,UK,H&S,2.835294117647059,11.577021474117647
B01G9KXXGM,UK,H&S,9.279069767441861,11.577635202325581
B017GLWKXK,UK,H&S,11.325581395348838,11.577635202325581
B07T9JV9KP,ES,Espring,1.0,11.58
B071WJFD25,DE,H&S,0.6666666666666666,11.5925641025641
B07KV8ZB91,IT,H&S,0.44,11.61
B0791GDKBP,ES,H&S,0.6461538461538462,11.62076923076923
B01JP1QDKU,DE,Espring,2.2906976744186047,11.62953488372093
B07GTF236R,IT,H&S,0.1,11.629999999999999
B00C13AZEK,PL,H&S,0.3333333333333333,11.640970106666666
B072HKHJJS,ES,Tritart,1.6851851851851851,11.656666666666668
B083DJDRT1,ES,Tritart,0.45454545454545453,11.673333333333334
B01K1135UO,UK,H&S,17.348837209302324,11.678786424651163
B07T9JV9KP,FR,Espring,0.3103448275862069,11.683793103448275
B07WFHLD7G,DE,Tritart,0.6842105263157895,11.684736842105265
B072JVLVPM,ES,H&S,0.14285714285714285,11.704285714285716
B01GK3YTG6,FR,Espring,1.6944444444444444,11.720833333333333
B01HOA4J5K,US,Espring,1.2926829268292683,11.733762275853659
B07TC51TS9,US,Espring,1.0158730158730158,11.742789984968253
B08Q47DRVR,FR,Tritart,0.6626506024096386,11.74433734939759
B07WFHKFCN,PL,Tritart,0.0,11.74916013
B08PFSNDF7,IT,Espring,0.016666666666666666,11.769
B00K1Q9HIE,IT,H&S,1.4705882352941178,11.79
B083KBDRSW,UK,Tritart,6.666666666666667,11.801250163333334
B01NBTJL36,IT,H&S,1.3076923076923077,11.836153846153847
B07DGKQ896,IT,Tritart,0.7142857142857143,11.84142857142857
B01MRVUOAB,US,H&S,2.267857142857143,11.851298301160714
B07WJNGG8J,IT,Tritart,0.08,11.851600000000001
B07WHKPSYX,FR,Tritart,0.08571428571428572,11.867142857142857
B08D6GMSG1,DE,Espring,0.6521739130434783,11.868260869565216
B01HS5ASGK,UK,H&S,28.988372093023255,11.872519339767443
B07PPT27PH,DE,Espring,2.7674418604651163,11.88186046511628
B08Q2TZMVD,DE,Tritart,1.9836065573770492,11.919344262295082
B07PZW2DH7,ES,Tritart,0.17647058823529413,11.928235294117647
B08ZCFXZ4H,ES,Espring,1.0,11.953333333333333
B07GTF236R,FR,H&S,0.4444444444444444,11.956666666666665
B01HFIONTS,IT,Espring,2.0526315789473686,11.96513157894737
B01AAJOVH8,IT,Espring,0.6756756756756757,11.966621621621622
B01K1135UO,ES,H&S,0.39655172413793105,11.972758620689655
B00FHGGUT2,ES,H&S,0.75,11.98
B08Q34XNJF,IT,Tritart,1.0,11.99
B08Q34XNJF,FR,Tritart,0.1,11.99
B08Q34XNJF,ES,Tritart,0.015384615384615385,11.99
B08ZD2MDVL,ES,Espring,0.0,11.99
B073WBT4V7,FR,Tritart,1.1294117647058823,11.99
B08ZC7KBXJ,ES,Espring,0.25,11.99
B072JVLVPM,IT,H&S,0.02857142857142857,11.99
B07DZHXPL6,IT,H&S,0.2962962962962963,11.99
B01HXX8RVA,IT,Espring,1.7843137254901962,11.99
B01K0YPWEY,ES,H&S,0.6666666666666666,11.99
B08N18NFPW,ES,Espring,1.1111111111111112,11.99
B08N18NFPW,FR,Espring,1.0303030303030303,11.99
B014TDD6OU,ES,Espring,0.25806451612903225,11.99
B072HKHJJS,IT,Tritart,0.7380952380952381,11.99
B01MSWD3MC,DE,H&S,0.8333333333333334,11.99
B07CKHXWR9,IT,H&S,0.0,11.99
B07KV8ZB91,ES,H&S,0.33783783783783783,11.99
B07XMCL1C2,FR,Tritart,0.5285714285714286,11.99
B08Q42K5PK,IT,Tritart,1.2916666666666667,11.99
B01LMKPSGM,DE,H&S,1.2738095238095237,11.99
B09LVF7X3D,ES,Espring,0.2,11.99
B01MSWD3MC,ES,H&S,1.0,11.99
B073WBT4V7,IT,Tritart,0.7209302325581395,11.990000000000002
B01HXX8RVA,FR,Espring,1.9651162790697674,11.990000000000002
B019IYUZ1W,FR,Espring,2.5232558139534884,12.000232558139535
B07QC7DM54,ES,Espring,1.338235294117647,12.05970588235294
B07J5SM2HC,UK,H&S,9.848837209302326,12.060475519999999
B078PY739S,UK,H&S,15.325581395348838,12.094571182906975
B07LB1FXB4,FR,Espring,0.49122807017543857,12.095263157894738
B07J5SM2HC,US,H&S,1.3888888888888888,12.098344486481482
B00BVTF9GE,US,H&S,0.7,12.107558111
B06Y4ND4LX,US,H&S,0.03571428571428571,12.108342696071428
B09LVD6J4C,ES,Espring,0.15789473684210525,12.127894736842105
B07VWR69VX,ES,Tritart,1.325,12.14
B08HM2VGX9,ES,Espring,0.14285714285714285,12.165714285714285
B07YSCWK2F,DE,Tritart,0.2413793103448276,12.165862068965517
B08Q2TZMVD,ES,Tritart,1.45,12.182500000000001
B06Y51KHKW,IT,H&S,0.25,12.24
B01CGDQMDM,ES,Espring,1.9310344827586208,12.242873563218392
B0193JCAKG,US,Espring,0.109375,12.25548216859375
B01CGDQMDM,IT,Espring,0.5647058823529412,12.272352941176472
B088MF482R,IT,Espring,0.3157894736842105,12.299473684210525
B00MVG3X6Y,US,H&S,1.325,12.30801442425
B017DIQL0O,UK,Espring,2.0,12.311084186941175
B00TY2O8QC,DE,H&S,3.7560975609756095,12.313170731707318
B08WWNH8XF,FR,Tritart,0.022222222222222223,12.319777777777777
B07PZW2DH7,IT,Tritart,0.35,12.323666666666666
B0847SXNVQ,DE,Espring,1.0952380952380953,12.348333333333333
B071YVMZV4,ES,Espring,0.3793103448275862,12.372758620689655
B07XYY42F4,FR,Tritart,0.3333333333333333,12.39
B08Q3PLB3F,ES,Tritart,0.7096774193548387,12.394838709677419
B01CGDQMDM,FR,Espring,3.3452380952380953,12.411428571428571
B014TDD6OU,US,Espring,0.5396825396825397,12.432712723650793
B01648O8CM,UK,H&S,27.88235294117647,12.436272749058823
B078PYYXBH,FR,H&S,1.0666666666666667,12.456666666666667
B01N9806LZ,DE,Espring,3.2972972972972974,12.461621621621621
B07PRQTQ8H,DE,Espring,0.5074626865671642,12.49
B01M8K6DZ2,IT,H&S,0.359375,12.49
B07PQQRS2T,DE,Espring,0.3076923076923077,12.49
B088NQYHK5,DE,Espring,0.0,12.49
B07DW7R9V8,FR,H&S,1.3333333333333333,12.49
B01GK3YTG6,ES,Espring,0.7857142857142857,12.49
B073ZQFKV4,IT,H&S,0.0,12.49
B06Y4ND4LX,FR,H&S,0.47368421052631576,12.49
B016C6FX9S,DE,Espring,0.0,12.49
B017L0A6K0,DE,Espring,1.4125,12.49125
B085F37HBC,IT,Espring,0.7093023255813954,12.51325581395349
B07SWX3J6S,PL,Tritart,0.0,12.555829991111112
B01MUSUMUS,ES,Espring,0.4897959183673469,12.561428571428571
B078X5N2K1,US,H&S,6.4772727272727275,12.575926182272726
B00TY0BZ56,FR,H&S,2.7710843373493974,12.586385542168676
B06Y4S6ZCP,UK,H&S,9.0,12.587655459186045
B07VYSC1NR,FR,Tritart,0.6585365853658537,12.589999999999998
B07DGKQ896,FR,Tritart,0.7469879518072289,12.590240963855422
B07PZW2DH7,FR,Tritart,0.5714285714285714,12.603428571428571
B01LNDMWQC,ES,Espring,0.28125,12.608125
B01G6UPTUI,IT,Espring,0.5121951219512195,12.619268292682927
B016LHY28G,DE,H&S,3.376470588235294,12.62529411764706
B00FAZ6L4Y,US,H&S,0.7272727272727273,12.642659653863637
B01HZDQ5Q2,US,Espring,0.5769230769230769,12.65361520826923
B01G6UPTUI,FR,Espring,1.2906976744186047,12.66906976744186
B088RHVC9K,US,Espring,0.4117647058823529,12.672110754235295
B07M6PRNHG,ES,H&S,4.173076923076923,12.682307692307692
B01LNDMWQC,IT,Espring,0.09722222222222222,12.682361111111112
B01JAAUA0U,US,Espring,0.3108108108108108,12.683600374243243
B01J3WOZ4M,DE,Espring,4.640449438202247,12.697865168539327
B07T7N8DP7,FR,Espring,0.5,12.735833333333334
B01LMKPSGM,UK,H&S,3.2209302325581395,12.736557643488373
B07TC51TS9,DE,Espring,2.602409638554217,12.78566265060241
B00C13AZEK,DE,H&S,1.1481481481481481,12.79
B00BVUIVYU,FR,H&S,1.7916666666666667,12.79277777777778
