ASIN,MARKETPLACE,BRAND_NAME,ORGANIC_UNITS_SOLD,SALE_PRICE_EUR
B098XG9G97,US,Espring,0.46153846153846156,12.802766606307692
B098XCZZ3Q,US,Espring,0.1038961038961039,12.805023835324675
B06XS97SKH,ES,H&S,0.9130434782608695,12.881304347826086
B083DJDRT1,IT,Tritart,0.56,12.888266666666667
B07YSCWK2F,ES,Tritart,0.12903225806451613,12.893225806451612
B014TDD6OU,IT,Espring,0.7857142857142857,12.904285714285715
B00TY2O8QC,UK,H&S,43.35632183908046,12.911169888965517
B07M6PRNHG,IT,H&S,2.0,12.913541666666667
B00TY2O8QC,US,H&S,0.3695652173913043,12.931768690217393
B07VYSC1NR,ES,Tritart,0.04878048780487805,12.941219512195122
B07WHKPSYX,IT,Tritart,0.4915254237288136,12.950000000000001
B072HKHJJS,FR,Tritart,0.25,12.974210526315789
B07WJNGG8J,ES,Tritart,0.0,12.989999999999998
B07XMCL1C2,ES,Tritart,0.13636363636363635,12.99
B01HS5ASGK,ES,H&S,1.0,12.99
B01M8K6DZ2,FR,H&S,0.2857142857142857,12.99
B01HS5ASGK,DE,H&S,1.0,12.99
B01MSWD3MC,IT,H&S,1.2,12.99
B071KX221S,ES,H&S,1.6144578313253013,12.99
B08JCVX1WY,DE,Espring,0.5205479452054794,12.99
B01MCWLB30,ES,Espring,0.9142857142857143,12.99
B01HXX8RVA,ES,Espring,1.0138888888888888,12.99
B071KX221S,IT,H&S,0.10526315789473684,12.99
B07RF6S3K3,DE,H&S,0.3076923076923077,12.99
B071KX221S,FR,H&S,1.305084745762712,12.99
B018I2DWPQ,DE,Espring,1.3837209302325582,12.990000000000002
B09C8JHT9L,ES,Espring,0.5909090909090909,12.990000000000002
B018ASUHVU,DE,Espring,3.058139534883721,12.990000000000002
B06XRQ33CC,IT,H&S,0.36363636363636365,12.990000000000002
B08Q3PLB3F,FR,Tritart,0.5,13.002222222222223
B07CHDHCMR,UK,H&S,2.0930232558139537,13.038269120465117
B083DJDRT1,FR,Tritart,0.4090909090909091,13.04
B07VYSC1NR,IT,Tritart,0.725,13.055000000000001
B017GLWKXK,DE,H&S,2.4814814814814814,13.076419753086421
B084VT3XM3,DE,Espring,0.49056603773584906,13.08433962264151
B014TDD6OU,FR,Espring,1.1764705882352942,13.095882352941178
B08Q3F1Z1N,DE,Tritart,0.6875,13.115
B00FHGGUT2,US,H&S,2.967741935483871,13.12377131580645
B07DZHXPL6,FR,H&S,0.7058823529411765,13.125294117647059
B07XMCM4B4,UK,Tritart,1.484375,13.1262308896875
B01MUSUMUS,IT,Espring,0.6041666666666666,13.135833333333332
B083DHG56N,ES,Tritart,0.021739130434782608,13.136739130434782
B07KV8ZB91,FR,H&S,0.8983050847457628,13.167966101694915
B0791GDKBP,IT,H&S,0.5333333333333333,13.19
B07TZHYZ1N,DE,Tritart,0.15555555555555556,13.203333333333333
B01K1135UO,IT,H&S,1.0930232558139534,13.210930232558141
B00BVUIVYU,ES,H&S,0.6307692307692307,13.21646153846154
B07V3FWL34,FR,Espring,0.34782608695652173,13.23782608695652
B01JP1QDKU,ES,Espring,1.0941176470588236,13.241764705882352
B01J7YPHCU,DE,Espring,3.1511627906976742,13.245813953488373
B07M6PRNHG,DE,H&S,3.75,13.254
B08Q45WM7G,DE,Tritart,0.6352941176470588,13.262941176470587
B01MRVUOAB,DE,H&S,2.8255813953488373,13.29232558139535
B01K1ZD6HC,ES,Espring,0.05970149253731343,13.31268656716418
B07ZP7C22T,DE,Espring,0.75,13.323333333333332
B07QC7DM54,FR,Espring,0.18,13.353
B07V3FWL34,ES,Espring,0.3888888888888889,13.363333333333333
B0857K4H2V,DE,Espring,1.6444444444444444,13.378888888888888
B018OMJGCS,DE,H&S,0.2708333333333333,13.385833333333332
B07V6LGWMZ,IT,Espring,0.8333333333333334,13.393333333333333
B08Q2TZMVD,IT,Tritart,0.3333333333333333,13.406666666666666
B08FQWZDQP,PL,Tritart,0.2,13.417086386
B07WHHH7CY,DE,Tritart,1.5730337078651686,13.430449438202247
B08Q34XNJF,DE,Tritart,0.8470588235294118,13.437058823529412
B01CGDQMDM,UK,Espring,2.2162162162162162,13.446338518783783
B01MUSUMUS,FR,Espring,1.5185185185185186,13.471481481481483
B07TC4YGQ8,US,Espring,0.4805194805194805,13.479567261662337
B07GZ818S1,IT,H&S,1.0,13.49
B01K0YPWEY,IT,H&S,1.7654320987654322,13.49
B08LL4V6MD,DE,Espring,0.0,13.49
B07RLJBB1N,ES,H&S,0.2,13.49
B01MSWD3MC,FR,H&S,1.0,13.49
B01J3WOZ4M,ES,Espring,0.6909090909090909,13.49
B074SXX9J9,ES,Tritart,0.13513513513513514,13.49
B08B8GDLSH,DE,Espring,0.6823529411764706,13.49
B074SXX9J9,IT,Tritart,0.09375,13.49
B08D6GR44H,DE,Espring,0.7692307692307693,13.49
B015H6NFPS,DE,Espring,1.32,13.49
B08LL98VSZ,DE,Espring,0.7272727272727273,13.490000000000002
B09Q39MJQT,US,Espring,0.28125,13.5196353884375
B016C6FX9S,ES,Espring,1.0,13.53
B01LW463CQ,ES,Espring,0.6091954022988506,13.547471264367818
B019XTF03U,DE,Espring,2.7701149425287355,13.553218390804599
B08WWNH8XF,IT,Tritart,0.02127659574468085,13.607446808510637
B07WFHLD7G,ES,Tritart,0.0,13.62
B01LWJRCVJ,PL,Espring,0.19047619047619047,13.62673716
B01HFIOUJG,FR,Espring,0.19047619047619047,13.651428571428571
B01MRVUOAB,UK,H&S,51.5,13.678895086046511
B08LDJBF86,DE,Espring,1.2758620689655173,13.679655172413792
B00FHGCK32,US,H&S,2.5483870967741935,13.69367490935484
B01648O8CM,DE,H&S,3.953488372093023,13.73418604651163
B01MCT751U,PL,H&S,0.07692307692307693,13.735639415769231
B083DHG56N,IT,Tritart,0.2962962962962963,13.736481481481482
B07VWR69VX,FR,Tritart,0.9080459770114943,13.748620689655173
B00NBCCR0A,US,H&S,4.054054054054054,13.753306133513513
B07RF6S3K3,US,H&S,0.4,13.754263507
B01JP1QDKU,IT,Espring,1.0476190476190477,13.825714285714287
B0847SXNVQ,IT,Espring,0.1,13.826250000000002
B08FQTDNRC,DE,Tritart,0.0,13.853636363636365
B08J3T116Q,DE,Espring,0.42105263157894735,13.858421052631579
B07GKV4789,ES,H&S,0.3620689655172414,13.869310344827586
B08FQWZDQP,DE,Tritart,0.45652173913043476,13.87913043478261
B07J5SM2HC,DE,H&S,2.765432098765432,13.915925925925926
B092JHRZ4H,US,Espring,0.18840579710144928,13.927751635507246
B07YSCWK2F,IT,Tritart,0.2692307692307692,13.972307692307693
B00FAZ6L4Y,ES,H&S,0.14285714285714285,13.99
B00K1Q9HIE,FR,H&S,2.185185185185185,13.99
B01GK3YTG6,IT,Espring,0.25,13.99
B06Y51KHKW,FR,H&S,0.3333333333333333,13.99
B01LMKPSGM,ES,H&S,0.30434782608695654,13.99
B0791GDKBP,FR,H&S,0.609375,13.99
B018OMJGCS,ES,H&S,0.14035087719298245,13.990000000000002
B019DWX2Y6,DE,Espring,3.348314606741573,13.990000000000002
B01K0YPWEY,FR,H&S,4.919540229885057,13.990000000000002
B018I2DWPQ,ES,Espring,0.06451612903225806,13.996451612903225
B07YSCWK2F,FR,Tritart,0.16666666666666666,13.997333333333334
B01LQ4CZ3S,IT,Espring,0.1267605633802817,14.018169014084506
B078PY739S,DE,H&S,1.7108433734939759,14.038192771084338
B08Q3PLB3F,IT,Tritart,0.6666666666666666,14.055
B07TC51TS9,IT,Espring,0.8461538461538461,14.066923076923077
B07WHJ3D89,DE,Tritart,0.4,14.088461538461539
B00C1S9C4Y,ES,H&S,3.755813953488372,14.094651162790699
B01M15S063,FR,Espring,0.6666666666666666,14.101666666666667
B07TC51TS9,ES,Espring,0.875,14.115
B09M76QR53,DE,Espring,0.9696969696969697,14.14909090909091
B083DHG56N,FR,Tritart,0.15254237288135594,14.166610169491527
B01K1ZD6HC,FR,Espring,0.25,14.167083333333332
B08Q3F1Z1N,ES,Tritart,0.3,14.174000000000001
B07V6LNFZQ,IT,Espring,1.0,14.18142857142857
B00FHGCK32,UK,H&S,8.666666666666666,14.199721922873563
B01K1ZD6HC,IT,Espring,0.45454545454545453,14.215000000000002
B08Q2TZMVD,FR,Tritart,1.0,14.232857142857142
B07CHDHCMR,DE,H&S,0.41025641025641024,14.243846153846153
B073ZMSSND,DE,Tritart,1.4880952380952381,14.259166666666667
B071YVMZV4,FR,Espring,0.0,14.273333333333333
B01LNDMWQC,FR,Espring,0.2727272727272727,14.283766233766233
B06XS97SKH,IT,H&S,0.4,14.29
B017L0A6K0,ES,Espring,0.4782608695652174,14.303043478260868
B071LJBPNT,UK,H&S,10.607142857142858,14.330448014880952
B00C1S9C4Y,FR,H&S,2.8780487804878048,14.331463414634147
B07GZ818S1,FR,H&S,1.0,14.355
B06XY55WTJ,US,H&S,2.108695652173913,14.36004926021739
B08Q45WM7G,ES,Tritart,0.18181818181818182,14.360227272727274
B01LW463CQ,IT,Espring,0.5542168674698795,14.36590361445783
B01G488QPC,DE,Espring,1.576470588235294,14.368235294117646
B017GLNHEG,DE,H&S,6.507246376811594,14.381304347826088
B08Q3MTGFH,ES,Tritart,0.6888888888888889,14.390000000000002
B08Q3MTGFH,IT,Tritart,1.8433734939759037,14.410481927710842
B017DIQL0O,DE,Espring,2.0120481927710845,14.420120481927713
B01648O8CM,US,H&S,3.425287356321839,14.445166147816092
B085F37HBC,UK,Espring,1.2048192771084338,14.459462091445783
B00NBCCR0A,UK,H&S,7.3604651162790695,14.474941306976744
B073ZMSSND,UK,Tritart,1.4588235294117646,14.48402035364706
B01K1135UO,FR,H&S,1.2622950819672132,14.49
B01I1HQNFE,DE,Espring,1.75,14.49
B07RLJBB1N,IT,H&S,0.1,14.49
B00TY2O8QC,IT,H&S,0.8023255813953488,14.490000000000002
B07SWX3J6S,DE,Tritart,1.1176470588235294,14.498823529411764
B07GPPQKCK,IT,Espring,2.7976190476190474,14.510833333333334
B08YK68R6M,DE,Espring,0.43037974683544306,14.531772151898734
B07WHJ3D89,IT,Tritart,1.0,14.535
B01HFIONTS,FR,Espring,0.2857142857142857,14.561428571428573
B01HMJ2OF0,IT,Espring,1.0,14.581304347826087
B092D5D8T3,ES,Tritart,0.4444444444444444,14.59
B074SXX9J9,FR,Tritart,0.1,14.59
B01J3WOZ4M,FR,Espring,0.2727272727272727,14.590000000000002
B01JA6LPJE,US,Espring,1.2941176470588236,14.599382376235294
B078X5N2K1,IT,H&S,1.5636363636363637,14.60818181818182
B01LQ4CZ3S,FR,Espring,0.42857142857142855,14.615
B017L0A6K0,IT,Espring,0.4358974358974359,14.627179487179488
B019XTF03U,ES,Espring,0.43037974683544306,14.631772151898735
B07XMCM4B4,FR,Tritart,1.170731707317073,14.634878048780488
B08N18QKFK,US,Espring,0.09523809523809523,14.679472242857143
B01LQ4CZ3S,ES,Espring,0.24324324324324326,14.706216216216216
B07V6LGWMZ,ES,Espring,0.8636363636363636,14.717272727272729
B01BH6XFG6,DE,Espring,8.114942528735632,14.753218390804598
B06Y4ND43F,ES,H&S,1.0,14.79
B01JAAUA0U,IT,Espring,1.5,14.80081081081081
B017GLWKXK,ES,H&S,1.3857142857142857,14.804285714285713
B07WK1M7Y8,DE,Tritart,0.4827586206896552,14.817586206896554
B018I2DWPQ,IT,Espring,0.21052631578947367,14.820175438596491
B00C13AZEK,ES,H&S,0.6704545454545454,14.853636363636365
B017L0A6K0,FR,Espring,0.7115384615384616,14.869807692307692
B09Q39B21F,US,Espring,1.358974358974359,14.885622549230769
B07GBK5SQL,UK,H&S,32.76744186046512,14.894201743372092
B06XXCX7TD,ES,Espring,0.43373493975903615,14.898433734939758
B08ZXDKNK4,ES,Espring,0.26506024096385544,14.90566265060241
B09BHRB99F,DE,Espring,0.38461538461538464,14.913076923076924
B07TC4YGQ8,DE,Espring,3.5172413793103448,14.921034482758621
B08DJ4WZWQ,DE,Espring,10.069767441860465,14.98418604651163
B01HOA4J5K,ES,Espring,1.2151898734177216,14.99
B01I1HQNFE,FR,Espring,1.0,14.99
B01J3WOZ4M,IT,Espring,1.1132075471698113,14.99
B07GPPQKCK,DE,Espring,0.7291666666666666,14.99
B07VWR69VX,IT,Tritart,1.0,14.99
B07CNDR86T,FR,H&S,1.0,14.99
B071LJBPNT,DE,H&S,1.1403508771929824,14.990000000000002
B07WFHKFCN,DE,Tritart,1.1785714285714286,15.00190476190476
B01M8K6DZ2,US,H&S,0.38461538461538464,15.033810776153846
B08Q45WM7G,IT,Tritart,0.22641509433962265,15.04811320754717
B072BBQ3M5,UK,H&S,25.732558139534884,15.054402529302326
B07WFHLD7G,FR,Tritart,0.0,15.09
B00BVUIVYU,IT,H&S,1.015625,15.099375
B07TC51TS9,FR,Espring,0.32,15.13
B07GKV4789,IT,H&S,0.21428571428571427,15.132857142857143
B01LW463CQ,FR,Espring,0.22857142857142856,15.139999999999999
B078PY739S,ES,H&S,1.0784313725490196,15.144901960784313
B07SWX3J6S,ES,Tritart,2.0,15.169999999999998
B0872W1YTK,US,Espring,0.2,15.182724091
B01N8XWTUI,IT,H&S,0.07142857142857142,15.19
B017GLNHEG,ES,H&S,1.1,15.19
B07XMCM4B4,ES,Tritart,1.0,15.190000000000001
B07M6PRNHG,FR,H&S,0.8043478260869565,15.19217391304348
B07SWX3J6S,IT,Tritart,0.34,15.202
B01HXOSRYG,US,Espring,3.2386363636363638,15.208594018068181
B01JAAUA0U,FR,Espring,2.011627906976744,15.210930232558137
B019XTF03U,IT,Espring,0.14285714285714285,15.21542857142857
B07RLYF81N,PL,Espring,0.0,15.2206047
B071LHTNJP,US,Espring,0.7804878048780488,15.243411535853658
B07TZHYZ1N,ES,Tritart,0.024390243902439025,15.250731707317073
B06XXCX7TD,IT,Espring,0.8354430379746836,15.265949367088608
B09M76QR53,ES,Espring,1.2058823529411764,15.26970588235294
B016CQV2E8,US,H&S,0.6666666666666666,15.285582935
B07WHJ3D89,FR,Tritart,2.9,15.287
B08Q3F1Z1N,FR,Tritart,0.0,15.296666666666667
B01JIVXOUO,US,Espring,0.72,15.301550752533334
B08Q47YQBG,DE,Tritart,7.011627906976744,15.350465116279072
B00TY2O8QC,ES,H&S,0.3253012048192771,15.351445783132531
B086T37ZV1,IT,Espring,2.0217391304347827,15.36
B019XSNG96,US,Espring,0.32,15.365074323866665
B073ZMSSND,ES,Tritart,0.43243243243243246,15.372432432432431
B078X5N2K1,DE,H&S,5.2625,15.377500000000001
B08Q3MTGFH,FR,Tritart,0.20833333333333334,15.389999999999999
B06Y4S6ZCP,DE,H&S,1.2173913043478262,15.400434782608695
B07V4G6K18,ES,Espring,0.7368421052631579,15.400526315789474
B018I2DWPQ,FR,Espring,0.16279069767441862,15.416046511627906
B088RHXFJ4,DE,Espring,1.5783132530120483,15.417710843373495
B098XFGXM4,US,Espring,0.2786885245901639,15.437397659180329
B06Y4ND43F,FR,H&S,0.4,15.49
B07RF6S3K3,FR,H&S,1.0,15.49
B016LHY28G,ES,H&S,0.32558139534883723,15.490000000000002
B019DWX2Y6,ES,Espring,0.3880597014925373,15.545820895522388
B01LAUQ91M,US,Espring,0.5666666666666667,15.58258152
B01MA1M403,ES,Espring,0.0,15.589999999999998
B08LL4V6MD,ES,Espring,0.0,15.59
B08LL4V6MD,FR,Espring,1.0,15.59
B0829BCTTX,DE,Tritart,1.811764705882353,15.637058823529413
B01JAAUA0U,DE,Espring,7.395348837209302,15.646976744186048
B01N3SL15M,DE,Espring,0.1111111111111111,15.656666666666666
B0711HDC9L,DE,Espring,0.5932203389830508,15.667966101694915
B06XS97SKH,FR,H&S,1.1142857142857143,15.670000000000002
B0193JCAKG,DE,Espring,1.8780487804878048,15.685121951219513
B07WHHH7CY,ES,Tritart,0.1111111111111111,15.690000000000001
B07V6LGWMZ,FR,Espring,0.25925925925925924,15.693703703703703
B01648O8CM,FR,H&S,5.9186046511627906,15.699302325581394
B00C13AZEK,UK,H&S,14.126436781609195,15.699370662413791
B017DIQL0O,ES,Espring,1.1666666666666667,15.79
B07SWX3J6S,FR,Tritart,0.14705882352941177,15.801764705882352
B08Q45WM7G,FR,Tritart,0.03225806451612903,15.815806451612902
B01NATTRD3,ES,H&S,0.36363636363636365,15.838484848484848
B078X5N2K1,FR,H&S,2.675,15.852500000000001
B01JA9T2N2,US,Espring,0.9285714285714286,15.867714593095238
B07SNF9BKP,US,Espring,0.6363636363636364,15.886149668636364
B015H6NFPS,ES,Espring,0.19298245614035087,15.89
B01MQWUQZH,DE,Espring,0.4027777777777778,15.899722222222222
B08Q47YQBG,FR,Tritart,0.5384615384615384,15.932307692307692
B017GLWKXK,IT,H&S,0.7213114754098361,15.932622950819672
B019XTF03U,FR,Espring,0.1527777777777778,15.936111111111112
B01HOA4J5K,IT,Espring,2.2470588235294118,15.93729411764706
B018ASUHVU,IT,Espring,2.2470588235294118,15.95470588235294
B0829BCTTX,IT,Tritart,0.7738095238095238,15.960238095238097
B01BH6XFG6,UK,Espring,0.9666666666666667,15.9682415345
B07TTMNMLP,US,Espring,0.4230769230769231,15.984004791794872
B08LL4V6MD,IT,Espring,0.8571428571428571,15.99
B073ZMSSND,IT,Tritart,1.0,15.99
B01LMKPSGM,FR,H&S,0.48,15.99
B01JAAUA0U,ES,Espring,0.9506172839506173,15.99
B01LMKPSGM,IT,H&S,0.25925925925925924,15.99
B08D6GR44H,IT,Espring,1.3452380952380953,15.99
B07QVZWD4W,DE,Espring,2.4767441860465116,15.990000000000002
B09BHRB99F,ES,Espring,0.17073170731707318,15.99731707317073
B0872XDGWW,US,Espring,0.12903225806451613,16.025010611290323
B07DJQ81QT,PL,Tritart,0.1,16.055336082000004
B08FDXN154,DE,Espring,7.0344827586206895,16.05896551724138
B0875PQLS9,US,Espring,0.5873015873015873,16.064214487936507
B085TLR7QG,IT,Tritart,1.0,16.076666666666668
B00FAZ6L4Y,IT,H&S,0.1702127659574468,16.078936170212767
B01MRVUOAB,ES,H&S,0.7101449275362319,16.09144927536232
B017GLNHEG,UK,H&S,11.418604651162791,16.093174379069765
B08B3V248T,US,Espring,0.23529411764705882,16.10583741082353
B00C13AZEK,US,H&S,1.0147058823529411,16.11904935470588
B06XXCX7TD,FR,Espring,0.576271186440678,16.13237288135593
B07GPPQKCK,FR,Espring,0.25,16.135
B07TRLKYG6,ES,Espring,0.6666666666666666,16.136666666666667
B018ASUHVU,ES,Espring,0.6190476190476191,16.165595238095236
B06XY55WTJ,UK,H&S,3.8588235294117648,16.212465502
B07Q4C2Y7K,US,Espring,0.3333333333333333,16.245513326666668
B01KHR1P68,ES,Espring,0.0,16.25375
B07RLYF81N,DE,Espring,1.8372093023255813,16.26906976744186
B073ZMSSND,FR,Tritart,0.5892857142857143,16.275892857142857
B08YK68R6M,ES,Espring,0.13513513513513514,16.292027027027025
B092D82RGQ,DE,Tritart,0.8059701492537313,16.303432835820896
B07V4G6K18,FR,Espring,1.4230769230769231,16.331153846153846
B06X6G3FP1,DE,Espring,1.8644067796610169,16.342542372881358
B071WJFD25,ES,H&S,0.2,16.35
B07T83NWZ5,DE,Espring,4.77906976744186,16.35093023255814
B09FLHCNMQ,US,Espring,0.32432432432432434,16.351905091945945
B01MQWUQZH,FR,Espring,0.021739130434782608,16.360652173913046
B0829BCTTX,FR,Tritart,0.5833333333333334,16.382857142857144
B07DPTK7FG,UK,H&S,14.279069767441861,16.386875818255813
B01NBTJL36,FR,H&S,0.47058823529411764,16.401764705882353
B0829BCTTX,ES,Tritart,0.7209302325581395,16.41441860465116
B01BH6XFG6,IT,Espring,1.0,16.415
B071XNQZJ7,US,H&S,3.550561797752809,16.431282808651687
B016KSQ5F4,UK,H&S,2.152941176470588,16.434963544588236
B08ZXKKPHY,ES,Espring,0.056338028169014086,16.444647887323942
B07DPTK7FG,US,H&S,2.2151898734177213,16.451453928101266
B00TY1HA18,US,H&S,1.5681818181818181,16.458427235000002
B018ASUHVU,FR,Espring,0.573170731707317,16.47670731707317
B06Y2MZH39,US,H&S,0.9090909090909091,16.48406259
B07WK1M7Y8,ES,Tritart,0.0,16.49
B07M6PRNHG,US,H&S,11.3,16.499317482
B01M7RJXEE,UK,H&S,2.4942528735632186,16.504490236206895
B019DWX2Y6,IT,Espring,1.5769230769230769,16.525769230769228
B08ZY7Q88L,ES,Espring,0.14516129032258066,16.535806451612903
B071WJFD25,IT,H&S,0.0,16.563684210526315
B07QVZWD4W,ES,Espring,0.0,16.59
B07T83NWZ5,US,Espring,0.8421052631578947,16.597537093157893
B06Y2MZH39,UK,H&S,12.4,16.619566166117647
B07XMCM4B4,IT,Tritart,1.0769230769230769,16.65153846153846
B01LWJRCVJ,UK,Espring,1.9166666666666667,16.651836573333334
B016JQDRNU,US,H&S,4.415730337078652,16.695755351573034
B01BH6XFG6,ES,Espring,0.4,16.69909090909091
B017GLNHEG,IT,H&S,1.446808510638298,16.74468085106383
B015H6NFPS,FR,Espring,0.7272727272727273,16.79
B01G488QPC,IT,Espring,0.2972972972972973,16.817297297297298
B01G488QPC,ES,Espring,0.34210526315789475,16.833815789473682
B07WFHKFCN,ES,Tritart,0.1694915254237288,16.87135593220339
B078X5N2K1,ES,H&S,4.951219512195122,16.880243902439023
B0847TJHB1,DE,Espring,0.7093023255813954,16.89
B01G488QPC,FR,Espring,0.36231884057971014,16.913478260869564
B06Y4S6ZCP,ES,H&S,1.7790697674418605,16.924883720930232
B07CHDHCMR,US,H&S,0.0,16.933487493333335
B08DJ4WZWQ,US,Espring,8.511111111111111,16.93396023188889
B01648O8CM,IT,H&S,0.6666666666666666,16.939999999999998
B07TRLKYG6,FR,Espring,0.8,16.986
B0193JCAKG,IT,Espring,0.16279069767441862,16.98767441860465
B098XG9G97,ES,Espring,0.0,16.99
B00NBCCR0A,DE,H&S,2.3376623376623376,16.99
B08DJ4WZWQ,ES,Espring,0.75,16.99
B08FDXN154,ES,Espring,0.5384615384615384,16.99
B098XCZZ3Q,ES,Espring,0.0,16.99
B00C13AZEK,FR,H&S,0.17391304347826086,16.99
B015H6NFPS,IT,Espring,1.9186046511627908,16.99
B01HOA4J5K,FR,Espring,1.4024390243902438,16.99
B07V2B47V3,IT,Espring,1.3,16.990000000000002
B098XFYB62,ES,Espring,0.6,16.994
B00FAZ6L4Y,FR,H&S,0.07575757575757576,16.997575757575756
B07PPT27PH,IT,Espring,0.4875,17.000625
B01JP1QDKU,FR,Espring,1.3793103448275863,17.018965517241377
B07DJQ81QT,FR,Tritart,0.2608695652173913,17.04217391304348
B019XSNG96,DE,Espring,8.790697674418604,17.04813953488372
B09BHPLJ35,DE,Espring,0.3333333333333333,17.05
B017GLWKXK,FR,H&S,1.6065573770491803,17.05065573770492
B07GBK5SQL,US,H&S,5.819277108433735,17.062550769518072
B01648O8CM,ES,H&S,0.36363636363636365,17.086363636363636
B07CHDHCMR,ES,H&S,0.0784313725490196,17.09
B07WFHKFCN,FR,Tritart,0.07142857142857142,17.104285714285716
B07GBK5SQL,ES,H&S,1.8095238095238095,17.128095238095238
B07TZHYZ1N,IT,Tritart,0.045454545454545456,17.13613636363636
B01NATTRD3,IT,H&S,0.21052631578947367,17.17421052631579
B085TLR7QG,DE,Tritart,2.5294117647058822,17.189999999999998
B07GBK5SQL,DE,H&S,6.271428571428571,17.196285714285715
B071XNQZJ7,DE,H&S,3.2705882352941176,17.20176470588235
B01KHR1P68,IT,Espring,0.27906976744186046,17.221627906976742
B092YXWL35,ES,Tritart,0.2,17.222
B01MCT751U,UK,H&S,13.883720930232558,17.223345229534882
B01LWJRCVJ,DE,Espring,3.823529411764706,17.245294117647056
B017DIQL0O,FR,Espring,0.8571428571428571,17.29
B07WHHH7CY,FR,Tritart,0.0,17.29
B07XYX7Y43,DE,Tritart,1.2,17.315714285714286
B0857K4H2V,UK,Espring,0.1590909090909091,17.346705909545452
B01J7YPHCU,IT,Espring,0.3064516129032258,17.35290322580645
B06Y2MZH39,ES,H&S,0.5428571428571428,17.36714285714286
B016JQDRNU,UK,H&S,4.965116279069767,17.37224741511628
B07XYX7Y43,ES,Tritart,1.0,17.39
B01HBA2IM4,US,Espring,1.7191011235955056,17.391598352808987
B07RLYF81N,IT,Espring,3.546511627906977,17.476046511627906
B06XVJL3NP,DE,H&S,3.0,17.49
B07WFHKFCN,IT,Tritart,0.3974358974358974,17.493846153846153
B016JQDRNU,ES,H&S,1.4761904761904763,17.537619047619046
B078PY739S,IT,H&S,1.0317460317460319,17.56142857142857
B08DJ4WZWQ,IT,Espring,0.3125,17.583125
B07CHDHCMR,IT,H&S,0.09090909090909091,17.59
B01JIVXOUO,DE,Espring,1.7088607594936709,17.61025316455696
B016AHAPJC,UK,H&S,1.5357142857142858,17.633511117738095
B09HQWG145,ES,Espring,0.6436781609195402,17.665862068965517
